empId,property_code,ely,tdy,lte,uns,abs
681,GLN,0,1,0,5,0
682,GLN,0,0,0,4,0
686,GLN,0,1,1,1,0
691,GLN,0,0,0,6,0
698,GLN,0,0,0,11,0
829,GLN,0,1,0,0,1
1331,GLN,0,0,0,7,0
1332,GLN,0,0,1,0,0
1361,GLN,0,0,1,0,0
1466,GLN,1,0,0,0,0
1483,GLN,0,0,0,7,0
1595,GLN,0,0,0,6,0
1736,GLN,1,0,1,9,0
1746,GLN,3,0,0,0,0
1778,GLN,0,0,0,8,0
1804,GLN,0,0,0,9,0
1823,GLN,0,0,0,7,0
1886,GLN,0,0,0,6,0
2014,GLN,0,0,1,9,2
2036,GLN,0,0,0,11,0
2073,GLN,0,0,0,7,0
2075,GLN,0,0,0,3,0
2087,GLN,0,0,0,6,0
2089,GLN,0,0,0,1,0
2092,GLN,0,0,0,9,0
2093,GLN,0,0,0,1,0
2177,GLN,0,0,0,9,0
2193,GLN,0,0,0,6,0
2198,GLN,0,0,0,1,0
2250,GLN,0,0,0,5,0
2252,GLN,0,0,0,6,0
2255,GLN,0,0,0,8,0
630,HIL,0,0,4,0,0
632,HIL,0,0,6,0,0
638,HIL,2,0,6,0,0
639,HIL,0,0,0,9,0
644,HIL,0,0,0,10,0
648,HIL,2,0,1,0,0
652,HIL,0,0,0,10,0
653,HIL,0,0,2,0,0
810,HIL,2,0,8,0,0
813,HIL,0,1,2,0,2
816,HIL,0,0,0,10,0
821,HIL,0,0,1,0,0
851,HIL,0,0,6,0,0
909,HIL,0,0,4,0,0
1017,HIL,0,0,0,8,0
1157,HIL,3,0,7,0,0
1276,HIL,0,5,4,2,0
1290,HIL,0,0,1,0,0
1384,HIL,0,0,1,1,1
1401,HIL,0,0,0,2,0
1406,HIL,0,0,6,0,0
1445,HIL,0,0,3,0,0
1477,HIL,1,0,0,0,0
1543,HIL,0,0,5,1,0
1549,HIL,3,0,1,1,0
1678,HIL,0,0,4,0,0
1692,HIL,0,0,0,2,0
1724,HIL,0,1,2,0,0
1726,HIL,0,0,1,0,1
1729,HIL,0,0,6,0,0
1855,HIL,0,0,6,0,0
1856,HIL,1,0,3,0,0
1906,HIL,0,0,2,0,0
1957,HIL,0,0,0,10,0
1972,HIL,0,0,1,0,0
1989,HIL,0,0,0,6,0
2012,HIL,6,0,2,0,1
2029,HIL,1,2,2,0,0
2050,HIL,0,0,0,10,0
2097,HIL,0,0,6,0,0
2098,HIL,6,0,3,0,0
2104,HIL,5,0,8,1,2
2108,HIL,0,0,1,0,1
2161,HIL,0,0,2,0,0
2164,HIL,3,0,4,0,0
2167,HIL,0,6,5,0,0
2168,HIL,0,1,0,0,0
2178,HIL,0,0,1,0,0
2187,HIL,0,0,3,0,0
2213,HIL,0,0,3,0,0
2241,HIL,3,0,0,0,0
2243,HIL,0,0,1,0,0
2265,HIL,0,0,0,5,0
2266,HIL,0,1,0,3,0
2275,HIL,0,0,1,0,0
339,MAY,0,0,0,8,0
340,MAY,0,0,7,3,3
343,MAY,0,0,0,4,0
345,MAY,0,0,0,5,0
348,MAY,0,0,0,11,0
349,MAY,0,0,1,6,0
354,MAY,0,0,0,8,0
362,MAY,0,0,0,2,0
370,MAY,0,0,0,1,0
488,MAY,0,0,0,3,0
489,MAY,0,0,2,6,1
738,MAY,0,1,1,6,0
739,MAY,0,1,1,5,0
861,MAY,0,0,0,8,0
1009,MAY,0,0,0,3,0
1124,MAY,0,0,0,3,0
1171,MAY,0,0,0,6,0
1193,MAY,0,0,0,0,4
1570,MAY,0,0,0,6,0
1605,MAY,0,0,0,7,0
1607,MAY,0,1,0,3,0
1624,MAY,0,0,1,6,0
1711,MAY,0,0,0,4,0
1758,MAY,0,0,0,7,0
1844,MAY,0,0,0,6,0
1858,MAY,0,0,0,2,0
1920,MAY,0,0,0,6,0
1996,MAY,0,0,0,9,0
2003,MAY,0,0,0,1,0
2022,MAY,0,0,0,7,0
2079,MAY,0,0,1,2,0
2094,MAY,0,1,1,6,0
2117,MAY,0,0,0,5,0
2146,MAY,0,0,0,5,0
2154,MAY,0,0,0,4,0
2165,MAY,0,0,0,8,0
2166,MAY,0,0,0,10,0
2170,MAY,0,0,0,1,0
2172,MAY,0,0,0,8,0
2206,MAY,0,0,0,8,0
2209,MAY,0,0,0,10,0
112,MER,0,4,0,3,1
113,MER,1,1,0,7,2
115,MER,0,2,2,0,0
116,MER,0,1,4,1,0
118,MER,0,0,0,9,0
119,MER,0,2,0,1,0
123,MER,0,2,0,0,0
124,MER,0,2,0,2,1
129,MER,0,2,0,2,3
130,MER,0,0,0,2,0
133,MER,0,0,0,2,2
134,MER,0,0,0,1,0
135,MER,2,0,0,0,0
137,MER,0,0,0,12,0
138,MER,0,0,2,0,0
140,MER,0,1,1,0,0
143,MER,0,2,0,0,1
144,MER,0,0,4,3,0
414,MER,0,3,3,3,1
417,MER,0,0,0,7,0
421,MER,0,4,0,0,0
660,MER,0,0,0,5,0
1033,MER,1,0,2,2,1
1088,MER,0,3,0,3,1
1101,MER,0,0,0,0,8
1426,MER,0,3,0,0,1
1472,MER,0,0,0,10,0
1496,MER,0,0,0,0,1
1669,MER,0,0,0,3,0
1903,MER,0,0,0,10,0
1966,MER,0,0,1,0,0
2028,MER,0,0,2,4,0
2044,MER,0,4,4,1,0
2071,MER,0,3,0,0,0
2113,MER,0,0,0,10,0
2128,MER,0,3,0,1,0
2129,MER,0,1,0,0,0
2132,MER,0,0,1,1,1
2140,MER,0,0,6,1,0
2141,MER,2,1,3,3,1
2180,MER,0,0,0,5,0
2217,MER,0,0,0,8,0
2218,MER,0,0,0,4,0
2257,MER,0,0,0,3,0
537,MHC,0,0,0,9,0
539,MHC,0,0,0,10,0
540,MHC,0,0,0,11,0
546,MHR,0,0,0,6,0
547,MHR,4,0,0,0,0
549,MHR,0,0,1,0,0
553,MHR,0,0,1,0,0
561,MHR,0,0,0,6,0
563,MHR,0,0,0,3,0
565,MHR,0,0,0,2,0
568,MHR,0,0,0,2,0
569,MHR,0,0,0,1,0
570,MHR,0,0,0,5,0
1032,MHR,0,0,0,4,0
1126,MHR,0,0,0,3,0
1281,MHR,0,0,0,8,0
1374,MHR,0,0,0,8,0
1504,MHR,0,0,0,5,0
1659,MHR,0,0,0,8,0
1703,MHR,0,0,0,9,0
1772,MHR,0,0,0,2,0
1773,MHR,0,0,0,5,0
1845,MHR,0,0,0,1,0
1915,MHR,0,0,0,9,0
2042,MHR,0,0,0,4,0
2245,MHR,0,0,0,8,0
2246,MHR,0,0,0,4,0
511,PSL,0,0,0,5,0
520,PSL,0,0,0,7,0
521,PSL,0,0,0,11,0
523,PSL,0,0,0,10,0
525,PSL,0,0,0,10,0
526,PSL,0,0,0,10,0
528,PSL,0,0,0,7,0
824,PSL,0,0,0,2,0
854,PSL,0,0,0,10,0
905,PSL,0,0,0,10,0
994,PSL,0,0,0,5,0
1040,PSL,0,0,0,9,0
1055,PSL,0,0,0,11,0
1115,PSL,0,0,0,12,0
1116,PSL,0,0,0,10,0
1151,PSL,0,0,0,2,0
1152,PSL,0,0,0,9,0
1467,PSL,0,0,0,2,0
1542,PSL,0,0,0,10,0
1572,PSL,0,0,0,10,0
1591,PSL,0,0,0,10,0
1647,PSL,0,0,0,8,0
1653,PSL,0,0,0,8,0
1715,PSL,0,0,0,8,0
1733,PSL,0,0,0,9,0
1755,PSL,0,0,0,10,0
1761,PSL,0,0,0,10,0
1781,PSL,0,0,0,10,0
1782,PSL,0,0,0,10,0
1784,PSL,0,0,0,10,0
1809,PSL,0,0,0,7,0
1842,PSL,0,0,0,11,0
1891,PSL,0,0,0,11,0
1899,PSL,0,0,0,8,0
1901,PSL,0,0,0,4,0
1913,PSL,0,0,0,9,0
1927,PSL,0,0,0,9,0
2000,PSL,0,0,0,6,0
2023,PSL,0,0,0,9,0
2066,PSL,0,0,0,9,0
2090,PSL,0,0,0,11,0
2091,PSL,0,0,0,8,0
2105,PSL,0,0,0,9,0
2135,PSL,0,0,0,9,0
2247,PSL,0,0,0,10,0
2276,PSL,0,0,0,5,0
2277,PSL,0,0,0,4,0
422,RVB,0,0,0,6,0
423,RVB,0,0,0,10,0
424,RVB,0,0,0,9,0
432,RVB,0,0,0,10,0
434,RVB,0,0,0,6,0
435,RVB,0,0,0,8,0
437,RVB,0,0,0,11,0
439,RVB,0,0,0,7,0
443,RVB,0,0,0,12,0
444,RVB,0,0,0,1,0
447,RVB,0,0,0,3,0
448,RVB,0,0,0,4,0
449,RVB,0,0,0,4,0
457,RVB,0,0,0,1,0
462,RVB,0,0,0,8,0
666,RVB,0,0,0,8,0
668,RVB,0,0,0,4,0
674,RVB,0,0,0,2,0
675,RVB,0,0,0,10,0
955,RVB,0,0,0,7,0
1002,RVB,0,0,0,2,0
1135,RVB,0,0,0,3,0
1243,RVB,0,0,0,11,0
1255,RVB,0,0,0,8,0
1296,RVB,0,0,0,9,0
1297,RVB,0,0,0,3,0
1330,RVB,0,0,0,1,0
1340,RVB,0,0,0,3,0
1370,RVB,0,0,0,1,0
1437,RVB,0,0,0,10,0
1440,RVB,0,0,0,11,0
1527,RVB,0,0,0,8,0
1560,RVB,0,0,0,6,0
1590,RVB,0,0,0,1,0
1641,RVB,0,0,0,9,0
1642,RVB,0,0,0,8,0
1679,RVB,0,0,0,3,0
1698,RVB,0,0,0,4,0
1718,RVB,0,0,0,0,1
1749,RVB,0,0,0,8,0
1771,RVB,0,0,0,2,0
1775,RVB,0,0,0,4,0
1793,RVB,0,0,0,6,0
1799,RVB,0,0,0,2,0
1828,RVB,0,0,0,9,0
1848,RVB,0,0,0,2,0
1868,RVB,0,0,0,3,0
1940,RVB,0,0,0,9,0
1964,RVB,0,0,0,2,0
1976,RVB,0,0,0,8,0
2046,RVB,0,0,0,2,0
2054,RVB,0,0,0,3,0
2055,RVB,0,0,0,1,0
2064,RVB,0,0,0,2,0
2100,RVB,0,0,0,7,0
2215,RVB,0,0,0,5,0
2216,RVB,0,0,0,7,0
2222,RVB,0,0,0,6,0
2230,RVB,0,0,0,5,0
2278,RVB,0,0,0,1,0
2279,RVB,0,0,0,1,0
147,VAL,0,0,0,11,0
153,VAL,0,0,7,0,0
154,VAL,1,0,5,0,0
156,VAL,3,0,5,0,0
158,VAL,0,0,8,0,0
164,VAL,2,0,4,0,0
166,VAL,0,0,1,0,0
169,VAL,0,0,0,1,0
172,VAL,1,0,2,0,0
176,VAL,0,0,10,0,0
178,VAL,0,0,0,1,0
183,VAL,1,0,0,0,0
184,VAL,6,0,2,0,0
185,VAL,0,0,6,0,0
191,VAL,0,0,0,2,0
195,VAL,0,0,4,0,0
197,VAL,0,0,2,0,0
713,VAL,0,0,3,0,0
833,VAL,0,0,4,0,0
1011,VAL,0,0,0,6,0
1168,VAL,0,0,5,0,0
1270,VAL,3,0,5,0,0
1335,VAL,1,0,2,0,0
1364,VAL,0,0,4,0,0
1464,VAL,0,0,2,0,0
1628,VAL,2,0,2,0,0
1668,VAL,0,0,0,2,0
1707,VAL,6,0,2,0,0
1812,VAL,3,0,4,7,0
1877,VAL,0,0,7,0,0
1884,VAL,0,0,0,3,0
1921,VAL,1,0,1,0,0
1922,VAL,0,0,1,0,0
1924,VAL,0,0,0,7,0
1950,VAL,0,0,3,0,0
2024,VAL,0,0,1,0,0
2059,VAL,1,0,2,0,0
2077,VAL,0,0,1,0,0
2080,VAL,0,0,3,0,0
2201,VAL,0,0,1,0,0
2202,VAL,0,0,2,0,0
491,WDL,0,0,0,10,0
492,WDL,0,0,10,0,0
496,WDL,0,0,0,8,0
499,WDL,2,0,4,3,0
503,WDL,8,0,2,0,0
743,WDL,0,0,0,0,1
745,WDL,0,0,2,0,1
754,WDL,0,0,1,0,0
763,WDL,0,2,7,0,0
771,WDL,0,0,2,0,0
775,WDL,0,0,7,0,0
780,WDL,1,1,1,1,2
789,WDL,0,0,2,3,0
791,WDL,2,0,0,0,0
807,WDL,0,0,0,1,0
840,WDL,0,1,5,2,0
871,WDL,2,0,0,0,0
913,WDL,0,0,0,6,0
1189,WDL,0,0,0,11,0
1516,WDL,0,1,0,0,0
1535,WDL,3,0,0,1,0
1638,WDL,1,1,2,0,1
1710,WDL,0,0,0,1,0
1985,WDL,0,0,1,0,0
1987,WDL,0,1,0,0,0
2008,WDL,0,0,2,0,0
2156,WDL,1,0,2,0,1
2159,WDL,0,1,2,0,0
2195,WDL,0,0,1,0,0
2211,WDL,0,1,3,1,1
2235,WDL,0,1,1,0,0
