empId,property_code,ely,tdy,lte,uns,abs
871,WDL,0,0,2,0,0
1877,VAL,0,0,3,0,0
220,AWH,0,0,0,9,0
2294,RVB,0,0,0,2,0
1464,VAL,0,0,2,0,0
2170,MAY,0,1,0,1,0
185,VAL,0,0,3,0,0
354,MAY,0,0,0,10,0
2066,PSL,0,0,0,6,0
994,PSL,0,0,0,10,0
1922,VAL,0,0,1,0,0
2260,VAL,0,0,2,0,0
396,ABP,2,0,6,0,0
397,ABP,0,8,9,1,0
2064,RVB,0,0,0,3,0
1938,AWH,0,0,0,1,0
87,AGB,0,0,0,7,0
1472,MER,0,0,0,11,0
1771,RVB,0,0,0,1,0
489,MAY,0,0,0,4,0
2135,PSL,0,0,0,11,0
653,HIL,0,0,5,0,0
640,HIL,0,0,4,0,0
1527,RVB,0,0,0,7,0
1855,HIL,0,0,6,0,0
213,AWH,0,4,1,1,0
1784,PSL,0,0,0,10,0
2184,CCH,6,0,7,0,0
1993,ABP,9,0,10,1,0
1495,MER,0,0,1,0,0
1340,RVB,0,0,0,1,0
616,ABP,0,0,0,1,0
1326,AWH,2,1,3,1,1
138,MER,0,0,0,1,0
976,RVB,0,0,0,2,0
1927,PSL,0,0,0,9,0
611,ABP,2,3,7,0,0
423,RVB,0,0,0,6,0
2219,MAY,0,0,0,5,0
2202,VAL,0,0,1,0,0
488,MAY,0,0,0,2,0
1809,PSL,0,0,0,7,0
1899,PSL,0,0,0,10,0
1433,AWH,8,0,3,2,0
905,PSL,0,0,0,10,0
2320,GLN,0,0,0,7,0
2218,MER,0,0,0,3,0
402,ABP,0,0,2,0,0
2290,ABP,8,0,8,0,0
1338,AWH,0,0,0,8,0
1440,RVB,0,0,0,11,0
154,VAL,0,0,1,0,0
283,CCH,0,2,0,1,0
2183,CCH,2,0,0,0,0
1827,CCH,0,1,2,0,0
1105,CCH,0,9,6,0,0
318,CCH,0,7,4,0,0
480,CCH,0,1,1,2,0
652,HIL,0,0,0,9,0
1576,CCH,0,7,8,1,0
2204,CCH,0,4,9,0,0
1466,GLN,0,1,0,0,0
1445,HIL,0,0,1,0,0
2343,RVB,0,0,0,1,0
156,VAL,2,0,3,0,0
682,GLN,0,0,0,4,0
1733,PSL,0,0,0,9,0
2282,AGB,0,0,0,8,0
317,CCH,0,6,0,0,0
2286,VAL,0,0,4,0,0
191,VAL,0,0,0,1,0
959,CCH,0,0,0,4,0
716,AWH,0,0,0,0,2
432,RVB,0,0,0,8,0
447,RVB,0,0,0,2,0
1199,ABP,3,0,4,0,0
1868,RVB,0,0,0,5,0
1653,PSL,0,0,0,9,0
444,RVB,0,0,0,1,0
348,MAY,0,0,0,10,0
2104,HIL,2,1,6,2,0
1467,PSL,0,0,0,4,0
875,ABP,0,0,0,2,0
511,PSL,0,0,0,10,0
1652,AWH,0,0,0,2,0
523,PSL,0,0,0,11,0
1996,MAY,0,0,0,8,0
1812,VAL,4,0,6,0,1
739,MAY,0,0,0,6,0
2197,CCH,1,0,0,0,0
88,AGB,0,0,6,2,0
94,AGB,0,2,1,4,4
319,CCH,0,1,4,0,0
674,RVB,0,0,0,1,0
2141,MER,1,1,3,5,0
698,GLN,0,0,0,8,0
2265,HIL,0,0,1,0,0
1255,RVB,0,0,0,7,0
140,MER,0,1,1,0,0
1698,RVB,0,0,0,4,0
1903,MER,0,0,0,10,0
1950,VAL,0,0,1,0,0
503,WDL,6,1,2,2,0
462,RVB,0,0,0,6,0
2100,RVB,0,0,0,7,0
211,AWH,6,0,0,0,0
216,AWH,1,0,3,1,0
474,AWH,3,1,4,1,0
176,VAL,0,0,3,0,0
2092,GLN,0,0,0,8,0
2139,VAL,1,0,3,0,0
763,WDL,0,1,5,0,0
417,MER,0,0,0,4,0
2255,GLN,0,0,0,9,0
112,MER,0,4,0,2,1
2132,MER,0,0,1,3,0
1163,AWH,0,0,0,10,0
1828,RVB,0,0,0,10,0
1496,MER,0,0,0,1,1
2010,CCH,0,1,0,0,0
184,VAL,1,0,2,0,0
2257,MER,0,0,0,8,0
1957,HIL,0,0,0,9,0
491,WDL,0,0,0,8,0
2055,RVB,0,0,0,1,0
1734,ABP,2,0,6,0,0
224,AWH,8,0,8,0,2
1110,CCH,0,0,0,2,0
2288,AGB,0,0,1,3,3
454,RVB,0,0,0,1,0
2300,ABP,7,0,8,0,0
1814,PSL,0,0,0,6,0
1516,WDL,0,0,0,1,0
2164,HIL,0,0,0,1,0
340,MAY,0,0,6,3,0
1746,GLN,0,1,0,0,0
1901,PSL,0,0,0,8,0
1940,RVB,0,0,0,10,0
1884,VAL,0,0,0,5,0
2195,WDL,0,0,1,0,0
1820,WDL,0,0,1,0,0
2299,VAL,0,0,0,7,0
1642,RVB,0,0,0,8,0
113,MER,0,0,1,3,1
1998,CCH,0,2,1,0,0
2203,AGB,0,0,0,8,0
411,AGB,6,0,0,0,0
2264,ABP,9,0,9,1,0
583,ABP,0,0,0,1,0
2328,VAL,0,0,1,0,0
2143,ABP,0,0,0,3,0
2252,GLN,0,0,0,7,0
236,AWH,0,0,0,1,0
465,AWH,0,0,1,0,0
1842,PSL,0,0,0,10,0
1846,CCH,0,0,0,8,0
457,RVB,0,0,0,3,0
1364,VAL,0,1,3,0,0
913,WDL,0,0,0,6,0
2098,HIL,8,0,1,0,0
349,MAY,0,0,0,5,0
111,AGB,0,0,5,1,0
212,AWH,0,9,3,1,0
1981,AGB,0,0,0,8,0
424,RVB,0,0,0,7,0
435,RVB,0,0,0,9,0
2182,ABP,0,0,2,0,0
1715,PSL,0,0,0,7,0
1530,CCH,1,0,0,0,0
865,ABP,0,0,0,2,0
300,CCH,1,2,3,0,0
707,VAL,0,0,0,1,0
638,HIL,0,1,6,0,0
1043,ABP,6,0,6,0,0
254,AWH,0,0,6,1,0
239,AWH,0,0,0,10,0
1775,RVB,0,0,0,4,0
2279,RVB,0,0,0,7,0
2298,ABP,5,0,7,0,0
1040,PSL,0,0,0,10,0
1095,AWH,0,0,0,2,0
472,AWH,0,0,0,0,6
2080,VAL,1,0,0,0,0
1152,PSL,0,0,0,8,0
1055,PSL,0,0,0,12,0
1891,PSL,0,0,0,9,0
1363,VAL,0,0,1,0,0
644,HIL,0,0,3,0,0
1595,GLN,0,0,0,6,0
230,AWH,3,1,0,3,0
1391,ABP,0,0,7,1,0
861,MAY,0,0,0,7,0
1088,MER,0,2,0,3,0
816,HIL,0,0,0,9,0
1883,ABP,0,0,0,2,0
2230,RVB,0,0,0,4,0
374,CCH,0,0,0,0,10
1193,MAY,0,0,0,0,4
375,AWH,0,0,0,0,4
639,HIL,0,0,0,10,0
829,GLN,0,1,2,1,1
2317,GLN,0,0,0,6,0
2044,MER,0,1,0,2,1
409,ABP,0,0,0,1,0
821,HIL,0,0,1,0,0
298,CCH,0,0,3,0,0
245,AWH,2,0,1,2,0
2140,MER,1,0,3,2,0
1572,PSL,0,0,0,5,0
143,MER,0,1,0,0,0
2075,GLN,0,0,0,1,0
221,AWH,0,0,9,0,2
1291,CCH,0,3,6,0,0
391,ABP,0,0,7,0,0
660,MER,0,0,0,10,0
771,WDL,0,0,6,0,0
676,RVB,0,0,0,1,0
2323,HIL,6,0,0,0,0
1758,MAY,0,0,0,4,0
1101,MER,0,0,0,0,8
2168,HIL,0,1,0,0,0
2235,WDL,0,0,1,0,0
1023,RVB,0,0,0,5,0
2161,HIL,0,1,2,0,0
708,VAL,0,0,0,1,0
108,AGB,5,0,4,0,0
2214,AGB,0,0,0,5,0
1181,AWH,0,0,0,0,8
2146,MAY,0,0,0,6,0
80,AGB,4,0,1,0,0
1034,AWH,0,0,0,3,0
2339,RVB,0,0,0,1,0
2029,HIL,4,2,2,0,0
2144,AWH,5,0,2,0,0
215,AWH,0,0,0,9,0
2334,AWH,0,0,0,1,0
2316,GLN,0,0,0,4,0
219,AWH,0,0,0,9,0
683,GLN,0,0,1,0,0
2321,GLN,0,0,0,4,0
1689,MAY,0,0,0,1,0
624,ABP,4,0,1,1,0
867,ABP,5,0,6,0,0
625,ABP,0,0,0,1,0
2275,HIL,0,0,2,0,0
810,HIL,4,0,7,0,0
2206,MAY,0,0,0,8,0
1286,MAY,0,0,0,1,0
2022,MAY,0,0,0,9,0
403,ABP,0,1,9,0,0
2093,GLN,0,0,0,1,0
1707,VAL,3,0,4,0,0
1188,AWH,0,1,4,0,0
2028,MER,0,0,1,3,1
2222,RVB,0,0,0,4,0
864,ABP,0,3,7,0,0
807,WDL,0,0,2,0,0
525,PSL,0,0,0,8,0
780,WDL,0,0,2,1,0
1492,AWH,0,0,0,1,0
526,PSL,0,0,0,10,0
713,VAL,0,0,4,0,0
